timestamp,open,high,low,close,volume
2020-02-24,167.7700,174.5500,163.2300,170.8900,68205829
2020-02-21,183.1700,183.5000,177.2500,178.5900,48600385
2020-02-20,186.9500,187.2500,181.1000,184.4200,36862376
2020-02-19,188.0600,188.1800,186.4700,187.2800,29997471
2020-02-18,185.6050,187.7000,185.5000,187.2300,27853113
2020-02-14,183.2500,185.4100,182.6500,185.3500,23149516
2020-02-13,183.0800,186.2300,182.8720,183.7100,35295834
2020-02-12,185.5800,185.8500,181.8500,184.7100,47062921
2020-02-11,190.6500,190.7000,183.5000,184.4400,53159906
2020-02-10,183.5800,188.8400,183.2500,188.7000,35844267
2020-02-07,182.8450,185.6300,182.4800,183.8900,33529074
2020-02-06,180.9700,183.8199,180.0590,183.6300,27751381
2020-02-05,184.0300,184.2000,178.4101,179.9000,39186324
2020-02-04,177.1400,180.6400,176.3100,180.1200,36433339
2020-02-03,170.4300,174.5000,170.4000,174.3800,30149052
2020-01-31,172.2100,172.4000,169.5800,170.2300,36142690
2020-01-30,174.0500,174.0500,170.7900,172.7800,51597470
2020-01-29,167.8400,168.7500,165.6900,168.0400,35127771
2020-01-28,163.7800,165.7550,163.0730,165.4600,24899940
2020-01-27,161.1500,163.3750,160.2000,162.2800,32078067
2020-01-24,167.5100,167.5300,164.4500,165.0400,24918117
2020-01-23,166.1900,166.8000,165.2700,166.7200,19680766
2020-01-22,167.4000,167.4900,165.6800,165.7000,24138777
2020-01-21,166.6800,168.1900,166.4300,166.5000,29223486
2020-01-17,167.4200,167.4675,165.4300,167.1000,34371659
2020-01-16,164.3500,166.2400,164.0300,166.1700,23865360
2020-01-15,162.6200,163.9400,162.5700,163.1800,21417871
2020-01-14,163.3900,163.6000,161.7200,162.1300,23500783
2020-01-13,161.7600,163.3100,161.2600,163.2800,18666414
2020-01-10,162.8235,163.2200,161.1800,161.3400,20733946
2020-01-09,161.8350,162.2150,161.0300,162.0900,21399951
2020-01-08,158.9300,160.8000,157.9491,160.0900,27762026
2020-01-07,159.3200,159.6700,157.3200,157.5800,21881740
2020-01-06,157.0800,159.1000,156.5100,159.0300,20826702
2020-01-03,158.3200,159.9450,158.0600,158.6200,21121681
2020-01-02,158.7800,160.7300,158.3300,160.6200,22634546
2019-12-31,156.7700,157.7700,156.4500,157.7000,18393383
2019-12-30,158.9865,159.0200,156.7300,157.5900,16356720
2019-12-27,159.4500,159.5500,158.2200,158.9600,18414352
2019-12-26,157.5511,158.7300,157.4000,158.6700,14526927
2019-12-24,157.4800,157.7100,157.1150,157.3800,8989150
2019-12-23,158.1200,158.1200,157.2700,157.4100,17726283
2019-12-20,157.3500,158.4900,156.2900,157.4100,53599613
2019-12-19,154.0000,155.7700,153.7500,155.7100,25813825
2019-12-18,154.3000,155.4800,154.1800,154.3700,24132379
2019-12-17,155.4500,155.7100,154.4500,154.6900,25443527
2019-12-16,155.1100,155.9000,154.8200,155.5300,24152770
2019-12-13,153.1106,154.8900,152.8300,154.5300,23850062
2019-12-12,151.6500,153.4400,151.0200,153.2400,24645366
2019-12-11,151.5400,151.8700,150.3300,151.7000,18860001
2019-12-10,151.2900,151.8900,150.7650,151.1300,16481060
2019-12-09,151.0700,152.2100,150.9100,151.3600,16741350
2019-12-06,150.9900,151.8700,150.2700,151.7500,16410400
2019-12-05,150.0500,150.3200,149.4800,149.9300,17880601
2019-12-04,150.1400,150.1799,149.2000,149.8500,17580617
2019-12-03,147.4900,149.4300,146.6500,149.3100,25192145
2019-12-02,151.8100,151.8300,148.3200,149.5500,27473616
2019-11-29,152.1000,152.3000,151.2800,151.3800,11977300
2019-11-27,152.3300,152.5000,151.5200,152.3200,15201293
2019-11-26,151.3600,152.4200,151.3200,152.0300,24635100
2019-11-25,150.0000,151.3500,149.9200,151.2300,22428585
2019-11-22,150.0700,150.3000,148.8200,149.5900,15841680
2019-11-21,149.4000,149.8000,148.5010,149.4800,18576083
2019-11-20,150.3100,150.8400,148.4600,149.6200,25720060
2019-11-19,150.8800,151.3300,150.1950,150.3900,23960164
2019-11-18,150.0700,150.5500,148.9800,150.3400,21554762
2019-11-15,148.9300,149.9900,148.2700,149.9700,23508807
2019-11-14,147.0200,148.4100,147.0000,148.0600,19755100
2019-11-13,146.7400,147.4625,146.2800,147.3100,17444230
2019-11-12,146.2800,147.5700,146.0600,147.0700,18648712
2019-11-11,145.3400,146.4200,144.7300,146.1100,14370178
2019-11-08,143.9800,145.9900,143.7600,145.9600,16752939
2019-11-07,143.8400,144.8800,143.7700,144.2600,17786715
2019-11-06,144.3700,144.5200,143.2000,144.0600,16575798
2019-11-05,144.9700,145.0200,143.9050,144.4600,18250172
2019-11-04,144.8300,145.0000,144.1600,144.5500,16911999
2019-11-01,144.2600,144.4200,142.9650,143.7200,33128366
2019-10-31,144.9000,144.9300,142.9900,143.3700,24605135
2019-10-30,143.5200,145.0000,142.7900,144.6100,18496591
2019-10-29,144.0800,144.5000,142.6500,142.8300,20589469
2019-10-28,144.4000,145.6700,143.5100,144.1900,34912902
2019-10-25,139.3400,141.1400,139.2000,140.7300,25959724
2019-10-24,139.3900,140.4200,138.6700,139.9400,37278399
2019-10-23,136.8800,137.4500,135.6100,137.2400,31380309
2019-10-22,138.9700,140.0100,136.2600,136.3700,27935270
2019-10-21,138.4500,138.5000,137.0100,138.4300,20078066
2019-10-18,139.7600,140.0000,136.5600,137.4100,30650850
2019-10-17,140.9500,141.4200,139.0200,139.6900,22102797
2019-10-16,140.7900,140.9900,139.5300,140.4100,20841687
2019-10-15,140.0600,141.7900,139.8100,141.5750,19917762
2019-10-14,139.6900,140.2900,139.5200,139.5500,13591639
2019-10-11,140.1200,141.0300,139.5000,139.6800,25551065
2019-10-10,138.4900,139.6699,138.2500,139.1000,18396605
2019-10-09,137.4600,138.7000,136.9700,138.2400,20178482
2019-10-08,137.0800,137.7600,135.6200,135.6700,26783336
2019-10-07,137.1400,138.1800,137.0200,137.1200,16601284
2019-10-04,136.7500,138.2500,136.4200,138.1200,23839548
2019-10-03,134.9500,136.7500,133.2200,136.2800,26379798
2019-10-02,136.2500,136.3700,133.5799,134.6500,32001763
2019-10-01,139.6600,140.2500,137.0000,137.0700,22581929
2019-09-30,138.0500,139.2150,137.7800,139.0300,18430390
2019-09-27,140.1500,140.3600,136.6450,137.7300,22498958
2019-09-26,139.4400,140.1800,138.4400,139.5400,17813512
2019-09-25,137.5000,139.9580,136.0300,139.3600,22544054
2019-09-24,140.3600,140.6900,136.8800,137.3800,30016670
2019-09-23,139.2300,139.6300,138.4400,139.1400,17408374
2019-09-20,141.0100,141.6500,138.2500,139.4400,40040766
2019-09-19,140.3000,142.3700,140.0736,141.0700,36095413
2019-09-18,137.3600,138.6700,136.5299,138.5200,24473386
2019-09-17,136.9600,137.5200,136.4250,137.3900,17976285
2019-09-16,135.8300,136.7000,135.6600,136.3300,16731440
2019-09-13,137.7800,138.0600,136.5700,137.3200,23363057
2019-09-12,137.8500,138.4200,136.8700,137.5200,27009981
2019-09-11,135.9100,136.2700,135.0900,136.1200,24726117
2019-09-10,136.8000,136.8862,134.5100,136.0800,28903378
2019-09-09,139.5900,139.7500,136.4600,137.5200,25773932
2019-09-06,140.0300,140.1800,138.2000,139.1000,20824504
2019-09-05,139.1100,140.3837,138.7600,140.0500,26119520
2019-09-04,137.3000,137.6900,136.4800,137.6300,18015310
2019-09-03,136.6100,137.2000,135.7000,136.0400,18880773
2019-08-30,139.1500,139.1800,136.2700,137.8600,23946123
2019-08-29,137.2500,138.4400,136.9100,138.1200,20179716
2019-08-28,134.8800,135.7600,133.5500,135.5600,17343042
2019-08-27,136.3900,136.7200,134.6600,135.7400,23115635
2019-08-26,134.9900,135.5600,133.9000,135.4500,20325271
2019-08-23,137.1897,138.3500,132.8000,133.3900,38515386
2019-08-22,138.6600,139.2000,136.2900,137.7800,18709662
2019-08-21,138.5500,139.4935,138.0000,138.7900,14982314
2019-08-20,138.2100,138.7100,137.2400,137.2600,21188998
2019-08-19,137.8550,138.5500,136.8850,138.4100,24370543
2019-08-16,134.8800,136.4600,134.7200,136.1300,25026151
2019-08-15,134.3900,134.5800,132.2500,133.6800,28125416
2019-08-14,136.3600,136.9200,133.6700,133.9800,32527251
2019-08-13,136.0500,138.8000,135.0000,138.6000,25496593
