timestamp,open,high,low,close,volume
2019-09-09,214.8400,216.4400,211.0700,214.1700,27309401
2019-09-06,214.0500,214.4200,212.5100,213.2600,19362294
2019-09-05,212.0000,213.9700,211.5100,213.2800,23946984
2019-09-04,208.3900,209.4800,207.3200,209.1900,19216820
2019-09-03,206.4300,206.9800,204.2200,205.7000,20059574
2019-08-30,210.1600,210.4500,207.2000,208.7400,21162561
2019-08-29,208.5000,209.3200,206.6550,209.0100,21007652
2019-08-28,204.1000,205.7200,203.3200,205.5300,15957632
2019-08-27,207.8600,208.5500,203.5300,204.1600,25897344
2019-08-26,205.8600,207.1900,205.0573,206.4900,26066130
2019-08-23,209.4300,212.0510,201.0000,202.6400,46882843
2019-08-22,213.1900,214.4350,210.7500,212.4600,22267819
2019-08-21,212.9900,213.6500,211.6032,212.6400,21564747
2019-08-20,210.8800,213.3500,210.3200,210.3600,26919529
2019-08-19,210.6200,212.7307,210.0250,210.3500,24431915
2019-08-16,204.2800,207.1600,203.8400,206.5000,28813624
2019-08-15,203.4600,205.1400,199.6700,201.7400,27883363
2019-08-14,203.1600,206.4400,202.5869,202.7500,36547443
2019-08-13,201.0200,212.1400,200.8300,208.9700,47539786
2019-08-12,199.6200,202.0516,199.1500,200.4800,22481889
2019-08-09,201.3000,202.7600,199.2900,200.9900,24619746
2019-08-08,200.2000,203.5300,199.3900,203.4300,27009523
2019-08-07,195.4100,199.5600,193.8200,199.0400,33364400
2019-08-06,196.3100,198.0670,194.0400,197.0000,35824787
2019-08-05,197.9900,198.6490,192.5800,193.3400,52392969
2019-08-02,205.5300,206.4300,201.6300,204.0200,40862122
2019-08-01,213.9000,218.0300,206.7435,208.4300,54017922
2019-07-31,216.4200,221.3700,211.3000,213.0400,69281361
2019-07-30,208.7600,210.1600,207.3100,208.7800,33935718
2019-07-29,208.4600,210.6400,208.4400,209.6800,21673389
2019-07-26,207.4800,209.7300,207.1400,207.7400,17618874
2019-07-25,208.8900,209.2400,206.7300,207.0200,13909535
2019-07-24,207.6700,209.1500,207.1700,208.6700,14991567
2019-07-23,208.4600,208.9100,207.2900,208.8400,18355210
2019-07-22,203.6500,207.2300,203.6100,207.2200,22277932
2019-07-19,205.7900,206.5000,202.3600,202.5900,20929307
2019-07-18,204.0000,205.8800,203.7000,205.6600,18582161
2019-07-17,204.0500,205.0915,203.2700,203.3500,14107450
2019-07-16,204.5900,206.1100,203.5000,204.5000,16866816
2019-07-15,204.0900,205.8700,204.0000,205.2100,16947420
2019-07-12,202.4500,204.0000,202.2000,203.3000,17595212
2019-07-11,203.3100,204.3900,201.7100,201.7500,20191842
2019-07-10,201.8500,203.7300,201.5600,203.2300,17897138
2019-07-09,199.2000,201.5100,198.8100,201.2400,20578015
2019-07-08,200.8100,201.4000,198.4100,200.0200,25338628
2019-07-05,203.3500,205.0800,202.9000,204.2300,17265518
2019-07-03,203.2800,204.4400,202.6901,204.4100,11362045
2019-07-02,201.4100,203.1323,201.3600,202.7300,16935217
2019-07-01,203.1700,204.4900,200.6500,201.5500,27316739
2019-06-28,198.6800,199.4950,197.0500,197.9200,31110642
2019-06-27,200.2900,201.5700,199.5700,199.7400,20899717
2019-06-26,197.7700,200.9900,197.3500,199.8000,26067512
2019-06-25,198.4300,199.2600,195.2900,195.5700,21070334
2019-06-24,198.5400,200.1600,198.1700,198.5800,18220421
2019-06-21,198.8000,200.8500,198.1500,198.7800,47800589
2019-06-20,200.3700,200.6100,198.0300,199.4600,21513988
2019-06-19,199.6800,199.8800,197.3100,197.8700,21124235
2019-06-18,196.0500,200.2900,195.2100,198.4500,26551004
2019-06-17,192.9000,194.9600,192.1700,193.8900,14669144
2019-06-14,191.5450,193.5863,190.3000,192.7400,18761474
2019-06-13,194.7000,196.7900,193.6000,194.1500,21674625
2019-06-12,193.9500,195.9700,193.3850,194.1900,18253189
2019-06-11,194.8600,196.0000,193.6000,194.8100,26932882
2019-06-10,191.8100,195.3700,191.6200,192.5800,26220851
2019-06-07,186.5100,191.9200,185.7700,190.1500,30684393
2019-06-06,183.0800,185.4700,182.1489,185.2200,22526311
2019-06-05,184.2800,184.9900,181.1400,182.5400,29773427
2019-06-04,175.4400,179.8300,174.5200,179.6400,30967961
2019-06-03,175.6000,177.9200,170.2700,173.3000,40396069
2019-05-31,176.2300,177.9900,174.9900,175.0700,27043584
2019-05-30,177.9500,179.2300,176.6700,178.3000,21218412
2019-05-29,176.4200,179.3500,176.0000,177.3800,28481165
2019-05-28,178.9200,180.5900,177.9100,178.2300,27948160
2019-05-24,180.2000,182.1400,178.6200,178.9700,23714686
2019-05-23,179.8000,180.5400,177.8100,179.6600,36529736
2019-05-22,184.6600,185.7100,182.5500,182.7800,29748556
2019-05-21,185.2200,188.0000,184.7000,186.6000,28364848
2019-05-20,183.5200,184.3490,180.2839,183.0900,38612290
2019-05-17,186.9300,190.9000,186.7600,189.0000,32879090
2019-05-16,189.9100,192.4689,188.8400,190.0800,33031364
2019-05-15,186.2700,191.7500,186.0200,190.9200,26544718
2019-05-14,186.4100,189.7000,185.4100,188.6600,36529677
2019-05-13,187.7100,189.4800,182.8500,185.7200,57430623
2019-05-10,197.4190,198.8500,192.7700,197.1800,41208712
2019-05-09,200.4000,201.6800,196.6600,200.7200,34908607
2019-05-08,201.9000,205.3400,201.7500,202.9000,26339504
2019-05-07,205.8800,207.4175,200.8250,202.8600,38763698
2019-05-06,204.2900,208.8400,203.5000,208.4800,32443113
2019-05-03,210.8900,211.8400,210.2300,211.7500,20892378
2019-05-02,209.8400,212.6500,208.1300,209.1500,31996324
2019-05-01,209.8800,215.3100,209.2300,210.5200,64827328
2019-04-30,203.0600,203.4000,199.1100,200.6700,46534923
2019-04-29,204.4000,205.9700,203.8600,204.6100,22204716
2019-04-26,204.9000,205.0000,202.1200,204.3000,18649102
2019-04-25,206.8300,207.7600,205.1200,205.2800,18543206
2019-04-24,207.3600,208.4800,207.0500,207.1600,17540609
2019-04-23,204.4300,207.7500,203.9000,207.4800,23322991
2019-04-22,202.8300,204.9400,202.3400,204.5300,19439545
2019-04-18,203.1200,204.1500,202.5200,203.8600,24195766
2019-04-17,199.5400,203.3800,198.6100,203.1300,28906780
2019-04-16,199.4600,201.3700,198.5600,199.2500,25696385
2019-04-15,198.5800,199.8500,198.0100,199.2300,17536646
2019-04-12,199.2000,200.1400,196.2100,198.8700,27760668
2019-04-11,200.8500,201.0000,198.4431,198.9500,20900808
2019-04-10,198.6800,200.7400,198.1800,200.6200,21695288
2019-04-09,200.3200,202.8500,199.2300,199.5000,35768237
2019-04-08,196.4200,200.2300,196.3400,200.1000,25881697
2019-04-05,196.4500,197.1000,195.9300,197.0000,18526644
2019-04-04,194.7900,196.3700,193.1400,195.6900,19114275
2019-04-03,193.2500,196.5000,193.1500,195.3500,23271830
2019-04-02,191.0900,194.4600,191.0500,194.0200,22765732
2019-04-01,191.6400,191.6800,188.3800,191.2400,27861964
2019-03-29,189.8300,190.0800,188.5400,189.9500,23563961
2019-03-28,188.9500,189.5590,187.5300,188.7200,20780363
2019-03-27,188.7500,189.7600,186.5500,188.4700,29848427
2019-03-26,191.6640,192.8800,184.5800,186.7900,49800538
2019-03-25,191.5100,191.9800,186.6000,188.7400,43845293
2019-03-22,195.3400,197.6900,190.7800,191.0500,42407666
2019-03-21,190.0200,196.3300,189.8100,195.0900,51034237
2019-03-20,186.2300,189.4900,184.7300,188.1600,31035231
2019-03-19,188.3500,188.9900,185.9200,186.5300,31646369
2019-03-18,185.8000,188.3900,185.7900,188.0200,26219832
2019-03-15,184.8500,187.3300,183.7400,186.1200,39042912
2019-03-14,183.9000,184.1000,182.5600,183.7300,23579508
2019-03-13,182.2500,183.3000,180.9200,181.7100,31032524
2019-03-12,180.0000,182.6700,179.3700,180.9100,32467584
2019-03-11,175.4900,179.1200,175.3500,178.9000,32011034
2019-03-08,170.3200,173.0700,169.5000,172.9100,23999358
2019-03-07,173.8700,174.4400,172.0200,172.5000,24796374
2019-03-06,174.6700,175.4900,173.9400,174.5200,20810384
2019-03-05,175.9400,176.0000,174.5400,175.5300,19737419
2019-03-04,175.6900,177.7500,173.9700,175.8500,27436203
2019-03-01,174.2800,175.1500,172.8900,174.9700,25886167
2019-02-28,174.3200,174.9100,172.9200,173.1500,28215416
2019-02-27,173.2100,175.0000,172.7300,174.8700,27835389
2019-02-26,173.7100,175.3000,173.1732,174.3300,17070211
2019-02-25,174.1600,175.8700,173.9500,174.2300,21873358
2019-02-22,171.5800,173.0000,171.3800,172.9700,18913154
